<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.10.02	23:45:00	2659.28	2659.43	2658.21	2658.61	423	0	20
2024.10.03	01:00:00	2658.35	2659.43	2658.20	2659.36	356	0	10
2024.10.03	01:15:00	2659.39	2659.82	2658.98	2659.11	511	0	10
2024.10.03	01:30:00	2659.12	2660.41	2659.10	2659.77	589	0	10
2024.10.03	01:45:00	2659.78	2660.07	2659.43	2659.56	411	0	10
2024.10.03	02:00:00	2659.56	2661.27	2659.49	2660.95	685	0	10
2024.10.03	02:15:00	2660.93	2661.29	2660.73	2661.19	539	0	10
2024.10.03	02:30:00	2661.18	2661.18	2660.07	2660.11	581	0	10
2024.10.03	02:45:00	2660.11	2661.00	2659.62	2660.36	1317	0	10
2024.10.03	03:00:00	2660.38	2662.98	2659.13	2659.23	1728	0	10
2024.10.03	03:15:00	2659.23	2659.69	2658.13	2658.49	1162	0	10
2024.10.03	03:30:00	2658.50	2659.19	2658.27	2658.66	797	0	10
2024.10.03	03:45:00	2658.68	2658.70	2657.42	2657.80	1186	0	10
2024.10.03	04:00:00	2657.81	2658.17	2656.77	2657.12	1479	0	10
2024.10.03	04:15:00	2657.13	2659.00	2656.65	2657.28	1492	0	10
2024.10.03	04:30:00	2657.30	2657.45	2655.04	2656.46	1789	0	10
2024.10.03	04:45:00	2656.43	2658.45	2655.65	2658.31	1622	0	10
2024.10.03	05:00:00	2658.29	2658.72	2655.83	2655.90	1487	0	10
2024.10.03	05:15:00	2655.90	2658.24	2655.73	2658.16	1456	0	10
2024.10.03	05:30:00	2658.18	2658.58	2656.76	2656.85	1139	0	10
2024.10.03	05:45:00	2656.84	2657.07	2655.41	2655.81	1173	0	10
2024.10.03	06:00:00	2655.82	2656.35	2654.63	2654.64	1479	0	10
2024.10.03	06:15:00	2654.64	2655.09	2653.30	2654.19	1297	0	10
2024.10.03	06:30:00	2654.17	2657.18	2654.17	2657.00	1192	0	10
2024.10.03	06:45:00	2657.00	2658.04	2656.04	2656.06	1351	0	10
2024.10.03	07:00:00	2656.04	2656.45	2654.76	2655.86	944	0	10
2024.10.03	07:15:00	2655.84	2656.35	2655.31	2655.77	831	0	10
2024.10.03	07:30:00	2655.76	2656.52	2655.44	2655.48	1185	0	10
2024.10.03	07:45:00	2655.45	2656.32	2654.67	2655.06	902	0	10
2024.10.03	08:00:00	2655.07	2656.62	2654.65	2654.69	1379	0	10
2024.10.03	08:15:00	2654.69	2655.38	2652.22	2652.63	1702	0	10
2024.10.03	08:30:00	2652.64	2653.60	2651.86	2652.85	1830	0	10
2024.10.03	08:45:00	2652.85	2654.31	2652.48	2653.36	1629	0	10
2024.10.03	09:00:00	2653.35	2654.39	2651.38	2654.06	1904	0	10
2024.10.03	09:15:00	2654.03	2656.88	2654.03	2655.71	1373	0	10
2024.10.03	09:30:00	2655.70	2657.24	2654.22	2657.18	1685	0	12
2024.10.03	09:45:00	2657.20	2657.46	2655.25	2655.88	1489	0	13
2024.10.03	10:00:00	2655.91	2656.22	2653.00	2654.02	1786	0	10
2024.10.03	10:15:00	2654.06	2654.06	2648.78	2648.88	2066	0	10
2024.10.03	10:30:00	2648.87	2649.77	2644.98	2646.69	2249	0	10
2024.10.03	10:45:00	2646.72	2648.38	2643.45	2645.19	2062	0	10
2024.10.03	11:00:00	2645.20	2647.43	2643.83	2643.94	1962	0	10
2024.10.03	11:15:00	2643.92	2644.75	2641.83	2643.11	1533	0	11
2024.10.03	11:30:00	2643.11	2646.05	2642.51	2645.31	1482	0	11
2024.10.03	11:45:00	2645.34	2645.97	2644.04	2645.17	1805	0	12
2024.10.03	12:00:00	2645.10	2645.16	2640.98	2644.07	1844	0	10
2024.10.03	12:15:00	2644.02	2644.41	2642.12	2643.92	1531	0	10
2024.10.03	12:30:00	2643.90	2647.54	2643.90	2646.92	1666	0	11
2024.10.03	12:45:00	2646.94	2647.43	2644.86	2644.86	1639	0	11
2024.10.03	13:00:00	2644.87	2646.20	2644.04	2645.02	1784	0	10
2024.10.03	13:15:00	2645.02	2646.72	2644.73	2646.71	1516	0	13
2024.10.03	13:30:00	2646.75	2648.07	2644.26	2647.50	1503	0	10
2024.10.03	13:45:00	2647.47	2648.07	2646.07	2646.78	1227	0	11
2024.10.03	14:00:00	2646.76	2647.93	2645.42	2646.81	1286	0	11
2024.10.03	14:15:00	2646.81	2646.81	2643.64	2644.53	1506	0	14
2024.10.03	14:30:00	2644.51	2647.18	2644.51	2646.35	1558	0	10
2024.10.03	14:45:00	2646.33	2649.04	2646.24	2648.06	2003	0	10
2024.10.03	15:00:00	2648.05	2649.71	2647.56	2647.89	1921	0	10
2024.10.03	15:15:00	2647.92	2651.50	2646.87	2650.49	1882	0	10
2024.10.03	15:30:00	2650.45	2653.99	2644.37	2645.95	2700	0	10
2024.10.03	15:45:00	2645.99	2647.40	2642.04	2642.37	2466	0	10
2024.10.03	16:00:00	2642.36	2646.08	2641.60	2645.89	2201	0	10
2024.10.03	16:15:00	2646.01	2649.55	2645.90	2649.39	2264	0	10
2024.10.03	16:30:00	2649.44	2651.36	2647.48	2649.13	2651	0	10
2024.10.03	16:45:00	2649.12	2650.84	2645.54	2647.39	2393	0	12
2024.10.03	17:00:00	2645.71	2654.46	2637.66	2651.07	3000	0	10
2024.10.03	17:15:00	2651.28	2653.75	2646.16	2649.43	2973	0	10
2024.10.03	17:30:00	2649.39	2651.15	2646.12	2647.72	2603	0	10
2024.10.03	17:45:00	2647.65	2652.42	2646.26	2650.22	2320	0	10
2024.10.03	18:00:00	2650.18	2653.29	2649.36	2652.65	2023	0	11
2024.10.03	18:15:00	2652.64	2653.22	2650.36	2651.33	2089	0	10
2024.10.03	18:30:00	2651.38	2654.55	2648.61	2648.86	1580	0	14
2024.10.03	18:45:00	2648.80	2650.67	2647.99	2648.78	1421	0	12
2024.10.03	19:00:00	2648.78	2653.52	2648.56	2653.22	1312	0	10
2024.10.03	19:15:00	2653.40	2653.60	2651.66	2652.89	1055	0	10
2024.10.03	19:30:00	2652.88	2661.18	2652.18	2659.14	1778	0	10
2024.10.03	19:45:00	2658.81	2660.27	2655.36	2660.01	1738	0	10
2024.10.03	20:00:00	2660.00	2661.66	2658.92	2660.82	1325	0	10
2024.10.03	20:15:00	2660.81	2662.11	2658.55	2658.96	1524	0	10
2024.10.03	20:30:00	2659.00	2660.56	2657.30	2657.42	1208	0	10
2024.10.03	20:45:00	2657.36	2657.78	2655.21	2656.75	1352	0	13
2024.10.03	21:00:00	2656.74	2658.36	2655.46	2658.22	1012	0	14
2024.10.03	21:15:00	2658.20	2659.37	2657.89	2658.70	1113	0	13
2024.10.03	21:30:00	2658.73	2659.75	2658.01	2658.79	880	0	14
2024.10.03	21:45:00	2658.80	2658.94	2657.18	2657.57	934	0	14
2024.10.03	22:00:00	2657.58	2658.58	2657.03	2658.48	1074	0	16
2024.10.03	22:15:00	2658.46	2659.52	2658.07	2658.90	1240	0	10
2024.10.03	22:30:00	2658.86	2659.13	2657.88	2658.11	760	0	15
2024.10.03	22:45:00	2658.14	2658.63	2657.29	2657.97	1011	0	14
2024.10.03	23:00:00	2658.01	2658.01	2657.06	2657.36	419	0	14
2024.10.03	23:15:00	2657.37	2657.38	2656.30	2656.94	384	0	18
2024.10.03	23:30:00	2656.92	2657.40	2656.35	2656.52	298	0	22
2024.10.03	23:45:00	2656.51	2656.57	2655.66	2655.91	269	0	24
2024.10.04	01:00:00	2656.44	2657.06	2655.16	2655.79	350	0	10
2024.10.04	01:15:00	2655.78	2655.78	2654.46	2655.34	561	0	10
2024.10.04	01:30:00	2655.33	2656.37	2655.20	2655.85	491	0	10
2024.10.04	01:45:00	2655.86	2656.23	2655.75	2656.07	286	0	10
2024.10.04	02:00:00	2656.02	2656.35	2655.75	2656.30	253	0	10
2024.10.04	02:15:00	2656.28	2656.73	2655.02	2655.28	313	0	10
2024.10.04	02:30:00	2655.28	2655.54	2654.43	2654.85	312	0	10
2024.10.04	02:45:00	2654.85	2655.93	2654.68	2655.81	381	0	10
2024.10.04	03:00:00	2655.86	2657.21	2655.59	2656.81	866	0	10
2024.10.04	03:15:00	2656.85	2657.12	2656.18	2656.90	812	0	10
2024.10.04	03:30:00	2656.91	2657.58	2655.58	2656.01	1171	0	10
2024.10.04	03:45:00	2656.03	2657.32	2655.52	2657.32	1485	0	10
2024.10.04	04:00:00	2657.32	2657.70	2656.81	2657.10	1230	0	10
2024.10.04	04:15:00	2657.11	2658.53	2656.77	2657.47	1358	0	10
2024.10.04	04:30:00	2657.49	2658.76	2656.84	2658.46	1558	0	10
2024.10.04	04:45:00	2658.41	2659.20	2657.80	2658.33	1507	0	10
2024.10.04	05:00:00	2658.33	2658.89	2657.95	2658.64	1110	0	10
2024.10.04	05:15:00	2658.65	2661.59	2658.50	2661.32	1457	0	10
2024.10.04	05:30:00	2661.31	2663.49	2660.68	2663.25	1526	0	10
2024.10.04	05:45:00	2663.25	2663.56	2662.09	2662.13	1731	0	10
2024.10.04	06:00:00	2662.16	2663.46	2661.79	2663.01	1450	0	10
2024.10.04	06:15:00	2663.02	2663.64	2661.76	2663.56	1333	0	10
2024.10.04	06:30:00	2663.55	2663.57	2661.21	2661.43	890	0	10
2024.10.04	06:45:00	2661.45	2661.94	2660.76	2661.15	993	0	10
2024.10.04	07:00:00	2661.14	2662.08	2660.70	2662.01	747	0	10
2024.10.04	07:15:00	2662.00	2663.68	2661.50	2663.05	1165	0	10
2024.10.04	07:30:00	2663.04	2665.88	2662.78	2663.36	1480	0	10
2024.10.04	07:45:00	2663.37	2664.40	2663.09	2664.10	1248	0	10
2024.10.04	08:00:00	2664.11	2665.43	2664.11	2665.22	1360	0	10
2024.10.04	08:15:00	2665.24	2667.27	2664.95	2666.77	1357	0	10
2024.10.04	08:30:00	2666.77	2667.58	2666.71	2667.22	1225	0	10
2024.10.04	08:45:00	2667.23	2667.89	2666.29	2667.47	1467	0	10
2024.10.04	09:00:00	2667.47	2667.59	2665.81	2666.52	1709	0	10
2024.10.04	09:15:00	2666.51	2666.62	2664.11	2664.48	1193	0	12
2024.10.04	09:30:00	2664.47	2665.65	2663.65	2663.77	1559	0	10
2024.10.04	09:45:00	2663.81	2663.81	2659.66	2660.22	1793	0	10
2024.10.04	10:00:00	2660.24	2661.62	2658.76	2660.37	2108	0	12
2024.10.04	10:15:00	2660.37	2663.07	2659.21	2662.12	1750	0	13
2024.10.04	10:30:00	2662.09	2662.47	2660.59	2662.35	1510	0	10
2024.10.04	10:45:00	2662.33	2663.16	2660.83	2661.11	1780	0	10
2024.10.04	11:00:00	2661.12	2661.59	2659.49	2661.35	1986	0	10
2024.10.04	11:15:00	2661.31	2661.55	2660.04	2660.32	1127	0	13
2024.10.04	11:30:00	2660.32	2661.33	2659.26	2660.59	1280	0	12
2024.10.04	11:45:00	2660.57	2660.73	2658.86	2659.02	1340	0	12
2024.10.04	12:00:00	2659.00	2660.19	2657.73	2657.87	1489	0	12
2024.10.04	12:15:00	2657.88	2658.90	2657.47	2657.66	1203	0	10
2024.10.04	12:30:00	2657.65	2659.63	2657.10	2658.37	1140	0	11
2024.10.04	12:45:00	2658.37	2658.78	2656.87	2657.48	1584	0	13
2024.10.04	13:00:00	2657.50	2658.96	2657.17	2658.52	1272	0	13
2024.10.04	13:15:00	2658.55	2660.07	2658.34	2659.26	1316	0	14
2024.10.04	13:30:00	2659.24	2660.42	2658.45	2660.08	1244	0	14
2024.10.04	13:45:00	2660.05	2660.73	2658.08	2658.29	1670	0	12
2024.10.04	14:00:00	2658.28	2658.80	2657.43	2658.02	1589	0	10
2024.10.04	14:15:00	2658.01	2659.62	2657.89	2659.22	1421	0	11
2024.10.04	14:30:00	2659.21	2661.59	2659.21	2661.24	1602	0	12
2024.10.04	14:45:00	2661.26	2662.57	2661.16	2661.37	1778	0	12
2024.10.04	15:00:00	2661.36	2661.51	2656.28	2656.96	1902	0	10
2024.10.04	15:15:00	2656.95	2658.23	2655.99	2656.69	1951	0	10
2024.10.04	15:30:00	2654.36	2654.36	2637.12	2640.96	3363	0	10
2024.10.04	15:45:00	2640.98	2646.45	2632.02	2638.84	3228	0	10
2024.10.04	16:00:00	2638.81	2649.46	2637.51	2648.78	2630	0	10
2024.10.04	16:15:00	2648.79	2654.14	2647.09	2651.48	2706	0	10
2024.10.04	16:30:00	2651.40	2653.57	2648.76	2651.82	2759	0	10
2024.10.04	16:45:00	2651.74	2655.12	2648.50	2651.82	2650	0	12
2024.10.04	17:00:00	2651.84	2653.45	2648.72	2649.34	2642	0	10
2024.10.04	17:15:00	2649.35	2652.28	2646.47	2650.46	2408	0	10
2024.10.04	17:30:00	2650.43	2655.85	2648.51	2655.67	2427	0	10
2024.10.04	17:45:00	2655.71	2661.19	2653.19	2658.42	2642	0	10
2024.10.04	18:00:00	2658.40	2670.00	2658.37	2666.61	2700	0	10
2024.10.04	18:15:00	2666.58	2670.20	2657.18	2658.06	2755	0	10
2024.10.04	18:30:00	2658.06	2658.38	2649.28	2649.58	2566	0	10
2024.10.04	18:45:00	2649.65	2653.29	2647.87	2653.22	2443	0	10
2024.10.04	19:00:00	2653.23	2653.81	2648.56	2651.24	1924	0	10
2024.10.04	19:15:00	2651.22	2652.35	2647.91	2648.87	1567	0	13
2024.10.04	19:30:00	2648.88	2649.47	2642.42	2643.07	1931	0	10
2024.10.04	19:45:00	2643.06	2646.31	2641.92	2645.35	1726	0	14
2024.10.04	20:00:00	2645.36	2647.68	2644.01	2647.33	1552	0	10
2024.10.04	20:15:00	2647.29	2648.27	2646.57	2647.92	1479	0	10
2024.10.04	20:30:00	2647.90	2649.42	2645.57	2649.23	1389	0	12
2024.10.04	20:45:00	2649.26	2650.47	2648.34	2650.12	1333	0	11
2024.10.04	21:00:00	2650.12	2650.78	2645.64	2645.79	1496	0	13
2024.10.04	21:15:00	2645.76	2646.85	2644.36	2646.61	1423	0	13
2024.10.04	21:30:00	2646.65	2648.16	2645.83	2648.13	2046	0	15
2024.10.04	21:45:00	2648.13	2648.29	2645.48	2645.63	1685	0	13
2024.10.04	22:00:00	2645.63	2646.61	2642.80	2646.21	1443	0	12
2024.10.04	22:15:00	2646.21	2648.35	2645.76	2647.78	1026	0	12
2024.10.04	22:30:00	2647.82	2649.69	2647.45	2649.11	876	0	10
2024.10.04	22:45:00	2649.12	2652.08	2648.52	2651.59	1215	0	13
2024.10.04	23:00:00	2651.74	2651.83	2649.87	2651.09	309	0	5
2024.10.04	23:15:00	2651.08	2651.96	2651.07	2651.10	302	0	8
2024.10.04	23:30:00	2651.09	2652.29	2650.73	2651.90	300	0	12
2024.10.04	23:45:00	2651.89	2653.19	2651.60	2652.64	298	0	22
2024.10.07	01:00:00	2650.88	2652.88	2649.70	2650.37	826	0	15
2024.10.07	01:15:00	2650.37	2652.18	2649.92	2651.46	845	0	10
2024.10.07	01:30:00	2651.48	2651.98	2650.86	2651.29	565	0	10
2024.10.07	01:45:00	2651.25	2651.66	2650.44	2650.80	877	0	10
2024.10.07	02:00:00	2650.80	2651.20	2649.76	2651.11	957	0	10
2024.10.07	02:15:00	2651.11	2652.45	2650.78	2651.45	685	0	10
2024.10.07	02:30:00	2651.45	2651.79	2650.76	2651.36	563	0	10
2024.10.07	02:45:00	2651.35	2651.35	2649.90	2650.21	966	0	10
2024.10.07	03:00:00	2650.22	2650.56	2648.55	2649.62	1498	0	10
2024.10.07	03:15:00	2649.67	2651.06	2649.67	2650.97	1041	0	10
2024.10.07	03:30:00	2651.03	2651.17	2649.02	2649.23	854	0	10
2024.10.07	03:45:00	2649.22	2650.09	2647.81	2649.34	1423	0	10
2024.10.07	04:00:00	2649.34	2652.02	2648.85	2649.01	1645	0	10
2024.10.07	04:15:00	2649.01	2650.46	2648.24	2648.92	1728	0	10
2024.10.07	04:30:00	2648.91	2651.33	2648.74	2649.72	1743	0	10
2024.10.07	04:45:00	2649.72	2650.14	2643.84	2646.26	2067	0	10
2024.10.07	05:00:00	2646.23	2648.66	2645.81	2648.00	1402	0	10
2024.10.07	05:15:00	2648.01	2648.67	2646.19	2646.72	1719	0	10
2024.10.07	05:30:00	2646.71	2648.33	2646.06	2646.43	1569	0	10
2024.10.07	05:45:00	2646.42	2647.46	2645.32	2645.34	1768	0	10
2024.10.07	06:00:00	2645.32	2646.81	2645.18	2645.22	1047	0	10
2024.10.07	06:15:00	2645.20	2645.48	2644.45	2645.48	1412	0	10
2024.10.07	06:30:00	2645.47	2647.19	2645.19	2646.28	1535	0	10
2024.10.07	06:45:00	2646.30	2647.53	2643.89	2647.50	1471	0	10
2024.10.07	07:00:00	2647.50	2648.69	2647.38	2647.40	1046	0	10
2024.10.07	07:15:00	2647.40	2648.33	2647.12	2647.60	915	0	10
2024.10.07	07:30:00	2647.60	2648.27	2647.41	2648.24	659	0	10
2024.10.07	07:45:00	2648.24	2648.24	2646.40	2646.83	1095	0	10
2024.10.07	08:00:00	2646.84	2646.85	2645.56	2645.68	1241	0	10
2024.10.07	08:15:00	2645.67	2645.67	2642.96	2643.29	1776	0	10
2024.10.07	08:30:00	2643.29	2644.07	2642.12	2642.67	1586	0	10
2024.10.07	08:45:00	2642.68	2642.71	2640.03	2640.65	1685	0	10
2024.10.07	09:00:00	2640.65	2642.37	2639.65	2641.55	1970	0	10
2024.10.07	09:15:00	2641.55	2643.64	2640.23	2641.21	1960	0	10
2024.10.07	09:30:00	2641.10	2643.50	2640.98	2642.71	1703	0	10
2024.10.07	09:45:00	2642.68	2643.90	2641.80	2643.09	1479	0	12
2024.10.07	10:00:00	2643.17	2646.15	2642.02	2643.60	1669	0	10
2024.10.07	10:15:00	2643.59	2646.66	2643.59	2645.37	1909	0	12
2024.10.07	10:30:00	2645.31	2649.80	2645.31	2649.11	2037	0	11
2024.10.07	10:45:00	2649.12	2652.84	2648.89	2652.11	2205	0	10
2024.10.07	11:00:00	2652.11	2656.40	2652.10	2653.60	2349	0	11
2024.10.07	11:15:00	2653.57	2654.68	2651.45	2653.22	1953	0	10
2024.10.07	11:30:00	2653.33	2654.87	2652.70	2652.78	1673	0	12
2024.10.07	11:45:00	2652.80	2653.27	2651.65	2652.28	1677	0	12
2024.10.07	12:00:00	2652.28	2652.78	2650.69	2652.05	1418	0	13
2024.10.07	12:15:00	2652.07	2653.02	2651.38	2651.44	1375	0	14
2024.10.07	12:30:00	2651.46	2653.92	2650.98	2653.66	1462	0	10
2024.10.07	12:45:00	2653.66	2657.31	2653.66	2656.58	1669	0	10
2024.10.07	13:00:00	2656.56	2658.05	2655.62	2657.02	1800	0	10
2024.10.07	13:15:00	2657.02	2658.48	2657.01	2658.25	1462	0	12
2024.10.07	13:30:00	2658.24	2658.46	2656.01	2656.21	1378	0	10
2024.10.07	13:45:00	2656.21	2657.15	2655.20	2655.40	1546	0	11
2024.10.07	14:00:00	2655.33	2659.23	2655.09	2657.49	1661	0	13
2024.10.07	14:15:00	2657.50	2658.34	2656.86	2656.89	1509	0	10
2024.10.07	14:30:00	2656.88	2659.30	2656.79	2658.76	1286	0	14
2024.10.07	14:45:00	2658.75	2659.62	2656.73	2656.80	1850	0	10
2024.10.07	15:00:00	2656.81	2659.16	2656.54	2657.08	1893	0	10
2024.10.07	15:15:00	2657.07	2657.07	2648.62	2649.52	2579	0	10
2024.10.07	15:30:00	2649.48	2649.55	2641.39	2643.08	2918	0	10
2024.10.07	15:45:00	2643.19	2643.86	2637.72	2640.07	2662	0	10
2024.10.07	16:00:00	2640.08	2650.00	2639.68	2649.41	2768	0	10
2024.10.07	16:15:00	2649.43	2653.80	2646.79	2647.23	2697	0	10
2024.10.07	16:30:00	2647.07	2647.47	2643.82	2645.20	2728	0	10
2024.10.07	16:45:00	2645.26	2648.68	2642.24	2642.74	2550	0	10
2024.10.07	17:00:00	2642.75	2646.12	2640.87	2645.81	2422	0	10
2024.10.07	17:15:00	2645.79	2646.03	2640.43	2643.01	2291	0	10
2024.10.07	17:30:00	2643.10	2647.81	2640.48	2646.09	2262	0	10
2024.10.07	17:45:00	2646.07	2646.94	2640.77	2640.82	2245	0	10
2024.10.07	18:00:00	2640.82	2643.74	2639.09	2640.81	1964	0	10
2024.10.07	18:15:00	2640.79	2646.64	2640.55	2645.97	1964	0	10
2024.10.07	18:30:00	2645.97	2649.80	2645.59	2649.21	1625	0	10
2024.10.07	18:45:00	2649.18	2650.11	2645.46	2645.69	1413	0	10
2024.10.07	19:00:00	2645.67	2646.75	2643.92	2644.17	1309	0	10
2024.10.07	19:15:00	2644.14	2645.27	2642.68	2643.52	1419	0	12
2024.10.07	19:30:00	2643.50	2645.13	2643.12	2643.97	1330	0	12
2024.10.07	19:45:00	2643.95	2646.91	2643.91	2646.86	1051	0	13
2024.10.07	20:00:00	2646.82	2647.10	2645.05	2646.66	946	0	13
2024.10.07	20:15:00	2646.67	2646.96	2644.12	2646.07	1206	0	13
2024.10.07	20:30:00	2645.99	2648.53	2645.99	2648.47	934	0	11
2024.10.07	20:45:00	2648.44	2648.71	2647.40	2647.85	1024	0	12
2024.10.07	21:00:00	2647.87	2648.04	2645.35	2645.49	854	0	12
2024.10.07	21:15:00	2645.48	2646.10	2644.74	2645.03	1023	0	15
2024.10.07	21:30:00	2644.91	2646.68	2640.81	2641.00	1325	0	13
2024.10.07	21:45:00	2640.98	2641.87	2639.67	2640.90	1468	0	10
2024.10.07	22:00:00	2640.88	2642.55	2640.43	2642.20	1359	0	15
2024.10.07	22:15:00	2642.22	2644.03	2641.99	2643.74	900	0	10
2024.10.07	22:30:00	2643.74	2644.04	2642.50	2643.54	701	0	10
2024.10.07	22:45:00	2643.55	2644.64	2642.82	2643.27	929	0	12
2024.10.07	23:00:00	2643.19	2643.63	2642.55	2642.82	457	0	17
2024.10.07	23:15:00	2642.83	2643.00	2641.68	2642.70	395	0	16
2024.10.07	23:30:00	2642.73	2642.97	2642.26	2642.92	324	0	15
2024.10.07	23:45:00	2642.91	2643.06	2642.27	2642.47	301	0	22
2024.10.08	01:00:00	2642.69	2642.94	2640.98	2642.87	330	0	16
2024.10.08	01:15:00	2642.88	2644.97	2642.60	2644.59	364	0	10
2024.10.08	01:30:00	2644.58	2649.07	2643.44	2643.65	817	0	12
2024.10.08	01:45:00	2643.68	2644.74	2642.94	2643.99	568	0	10
2024.10.08	02:00:00	2644.14	2644.75	2642.76	2643.89	939	0	10
2024.10.08	02:15:00	2643.88	2644.82	2643.63	2643.78	693	0	10
2024.10.08	02:30:00	2643.78	2644.46	2642.52	2642.56	686	0	10
2024.10.08	02:45:00	2642.57	2643.60	2642.45	2643.00	903	0	10
2024.10.08	03:00:00	2643.00	2644.05	2642.65	2643.38	1435	0	10
2024.10.08	03:15:00	2643.36	2643.92	2642.46	2642.77	1174	0	10
2024.10.08	03:30:00	2642.76	2645.13	2642.35	2644.81	1207	0	10
2024.10.08	03:45:00	2644.81	2644.96	2642.96	2643.57	1377	0	10
2024.10.08	04:00:00	2643.64	2643.72	2638.37	2641.17	3531	0	10
2024.10.08	04:15:00	2641.18	2642.34	2639.01	2640.81	2395	0	10
2024.10.08	04:30:00	2640.78	2641.34	2637.93	2640.62	2433	0	10
2024.10.08	04:45:00	2640.71	2647.87	2639.76	2647.29	2475	0	10
2024.10.08	05:00:00	2647.28	2648.32	2641.11	2641.13	2566	0	10
2024.10.08	05:15:00	2641.04	2642.63	2637.74	2638.14	2107	0	10
2024.10.08	05:30:00	2638.07	2638.65	2634.35	2635.47	2942	0	10
2024.10.08	05:45:00	2635.43	2638.34	2633.78	2635.75	2569	0	10
2024.10.08	06:00:00	2635.72	2640.90	2635.23	2640.37	2421	0	10
2024.10.08	06:15:00	2640.35	2643.63	2640.35	2641.81	2687	0	10
2024.10.08	06:30:00	2641.82	2645.28	2641.76	2645.12	1972	0	10
2024.10.08	06:45:00	2645.11	2645.77	2642.24	2642.99	1511	0	10
2024.10.08	07:00:00	2642.97	2643.82	2641.37	2642.55	1321	0	10
2024.10.08	07:15:00	2642.53	2643.63	2642.15	2642.54	1381	0	10
2024.10.08	07:30:00	2642.55	2643.56	2641.46	2642.18	992	0	10
2024.10.08	07:45:00	2642.21	2643.11	2641.46	2643.10	780	0	10
2024.10.08	08:00:00	2643.09	2643.77	2641.56	2643.17	1695	0	10
2024.10.08	08:15:00	2643.17	2644.69	2642.68	2642.79	1528	0	10
2024.10.08	08:30:00	2642.79	2646.40	2642.06	2645.87	2310	0	10
2024.10.08	08:45:00	2645.87	2645.93	2643.01	2645.05	2162	0	10
2024.10.08	09:00:00	2645.05	2646.45	2644.79	2645.42	2077	0	10
2024.10.08	09:15:00	2645.36	2645.38	2641.05	2641.05	2033	0	11
2024.10.08	09:30:00	2641.03	2642.15	2638.08	2638.37	2386	0	11
2024.10.08	09:45:00	2638.20	2638.80	2635.53	2636.38	2788	0	10
2024.10.08	10:00:00	2636.32	2638.04	2631.14	2636.78	2402	0	10
2024.10.08	10:15:00	2636.88	2638.10	2633.83	2634.82	1976	0	13
2024.10.08	10:30:00	2634.83	2638.47	2634.58	2634.76	1937	0	11
2024.10.08	10:45:00	2634.67	2636.18	2632.37	2634.01	1828	0	10
2024.10.08	11:00:00	2633.99	2635.57	2631.82	2632.50	2224	0	10
2024.10.08	11:15:00	2632.48	2635.80	2628.63	2635.58	2052	0	10
2024.10.08	11:30:00	2635.57	2640.28	2635.57	2638.31	1922	0	10
2024.10.08	11:45:00	2638.48	2639.20	2636.97	2637.94	1930	0	13
2024.10.08	12:00:00	2637.95	2639.14	2635.72	2636.41	1821	0	11
2024.10.08	12:15:00	2636.40	2638.93	2636.39	2637.58	1421	0	10
2024.10.08	12:30:00	2637.57	2640.18	2637.13	2639.29	1883	0	10
2024.10.08	12:45:00	2639.29	2641.96	2639.06	2641.40	1746	0	10
2024.10.08	13:00:00	2641.35	2642.00	2639.80	2641.55	1622	0	10
2024.10.08	13:15:00	2641.57	2642.08	2640.50	2640.94	1479	0	13
2024.10.08	13:30:00	2640.92	2644.38	2640.73	2642.04	1870	0	10
2024.10.08	13:45:00	2641.85	2647.38	2641.49	2646.21	2294	0	11
2024.10.08	14:00:00	2646.24	2648.70	2646.22	2646.31	2022	0	10
2024.10.08	14:15:00	2646.31	2650.63	2646.19	2648.41	2360	0	10
2024.10.08	14:30:00	2648.41	2651.67	2648.17	2650.18	1737	0	10
2024.10.08	14:45:00	2650.15	2651.90	2650.14	2650.75	1964	0	11
2024.10.08	15:00:00	2650.78	2652.34	2648.57	2652.14	2440	0	10
2024.10.08	15:15:00	2652.15	2652.99	2648.43	2648.86	2057	0	10
2024.10.08	15:30:00	2648.80	2649.57	2639.76	2646.53	2811	0	10
2024.10.08	15:45:00	2646.51	2649.13	2645.00	2645.93	2348	0	11
2024.10.08	16:00:00	2645.89	2647.66	2641.20	2642.97	2484	0	10
2024.10.08	16:15:00	2643.03	2643.03	2636.60	2639.19	2494	0	10
2024.10.08	16:30:00	2639.18	2641.57	2636.58	2639.92	2947	0	10
2024.10.08	16:45:00	2639.88	2641.72	2636.98	2639.64	2550	0	10
2024.10.08	17:00:00	2639.63	2640.38	2633.45	2634.11	2536	0	10
2024.10.08	17:15:00	2634.11	2636.11	2626.09	2627.63	3020	0	10
2024.10.08	17:30:00	2627.52	2628.16	2619.08	2624.96	3068	0	10
2024.10.08	17:45:00	2624.97	2625.52	2620.32	2620.84	2493	0	10
2024.10.08	18:00:00	2620.87	2621.08	2611.07	2612.28	2773	0	10
2024.10.08	18:15:00	2612.38	2615.88	2609.47	2609.48	2565	0	10
2024.10.08	18:30:00	2609.46	2611.05	2604.76	2610.15	2597	0	10
2024.10.08	18:45:00	2610.13	2615.32	2609.30	2612.96	2046	0	10
2024.10.08	19:00:00	2612.95	2616.00	2611.42	2615.39	1757	0	10
